t,x,y
30.983880,13.727014,0.953724
31.017232,13.740799,0.930903
31.050584,13.755825,0.913803
31.083936,13.767746,0.916780
31.117287,13.781640,0.932845
31.150639,13.797429,0.955840
31.183991,13.813849,0.975830
31.217343,13.831331,0.985109
31.250695,13.848044,0.982979
31.284047,13.862786,0.970163
31.317399,13.875587,0.950710
31.350750,13.891120,0.925933
31.384102,13.902593,0.910266
31.417454,13.913530,0.916136
31.450806,13.928247,0.935750
31.484158,13.944215,0.961254
31.517510,13.961874,0.983179
31.550862,13.980201,0.994127
31.584213,13.997584,0.993635
31.617565,14.013180,0.981891
31.650917,14.026897,0.962314
31.684269,14.042839,0.936532
31.717621,14.056484,0.915601
31.750973,14.067100,0.918025
31.784325,14.079965,0.936265
31.817676,14.095527,0.961425
31.851028,14.113713,0.983146
31.884380,14.132576,0.993863
31.917732,14.149984,0.993064
31.951084,14.165121,0.981670
31.984436,14.178263,0.963616
32.017788,14.193576,0.939926
32.051140,14.206354,0.920427
32.084491,14.216566,0.922800
32.117843,14.228900,0.939239
32.151195,14.243629,0.960529
32.184547,14.259912,0.976683
32.217899,14.276928,0.981857
32.251251,14.292567,0.975580
32.284603,14.305151,0.960361
32.317954,14.317250,0.939076
32.351306,14.331554,0.915647
32.384658,14.342758,0.909420
32.418010,14.354269,0.918282
32.451362,14.368482,0.937441
32.484714,14.383296,0.960697
32.518066,14.399401,0.979172
32.551417,14.416332,0.986642
32.584769,14.432157,0.982673
32.618121,14.445601,0.968494
32.651473,14.457499,0.948031
32.684825,14.472418,0.922423
32.718177,14.484372,0.910170
32.751529,14.495569,0.919201
32.784880,14.510412,0.940180
32.818232,14.525872,0.963826
32.851584,14.542570,0.981273
32.884936,14.559673,0.987590
32.918288,14.575845,0.982507
32.951640,14.590061,0.966770
32.984992,14.603113,0.944662
33.018344,14.619413,0.919813
33.051695,14.632757,0.915062
33.085047,14.644690,0.925680
33.118399,14.660617,0.946735
33.151751,14.677216,0.966997
33.185103,14.693832,0.977895
33.218455,14.710460,0.977635
33.251807,14.726327,0.966109
33.285158,14.740518,0.943927
33.318510,14.755278,0.916582
33.351862,14.770754,0.905602
33.385214,14.785216,0.918231
33.418566,14.802957,0.943348
33.451918,14.821859,0.972588
33.485270,14.842304,0.997066
33.518621,14.863219,1.010442
33.551973,14.883250,1.012370
33.585325,14.901581,1.002865
33.618677,14.919183,0.982603
33.652029,14.938846,0.955161
33.685381,14.956293,0.928913
33.718733,14.966602,0.927866
33.752084,14.979281,0.945200
33.785436,14.995833,0.970103
33.818788,15.015028,0.991296
33.852140,15.034529,1.001367
33.885492,15.052619,0.999929
33.918844,15.068740,0.987359
33.952196,15.083001,0.967542
33.985548,15.098564,0.942243
34.018899,15.112424,0.919806
34.052251,15.122247,0.916275
34.085603,15.133525,0.926812
34.118955,15.147019,0.945172
34.152307,15.161231,0.960838
34.185659,15.176036,0.965755
34.219011,15.190617,0.959946
34.252362,15.202036,0.947171
34.285714,15.213914,0.929284
34.319066,15.225267,0.915072
34.352418,15.236450,0.918212
34.385770,15.249321,0.933428
34.419122,15.264811,0.955344
34.452474,15.280107,0.974566
34.485825,15.296191,0.983191
34.519177,15.311684,0.980424
34.552529,15.325099,0.967351
34.585881,15.336705,0.948117
34.619233,15.351090,0.923925
34.652585,15.362013,0.912369
34.685937,15.373139,0.920767
34.719288,15.388382,0.941305
34.752640,15.404593,0.964877
34.785992,15.421456,0.982251
34.819344,15.438700,0.988532
34.852696,15.455228,0.983461
34.886048,15.470185,0.967143
34.919400,15.484804,0.943219
34.952752,15.500728,0.916344
34.986103,15.512077,0.908468
35.019455,15.524252,0.921914
35.052807,15.540689,0.946609
35.086159,15.558046,0.971367
35.119511,15.576177,0.987125
35.152863,15.594315,0.991617
35.186215,15.611522,0.984732
35.219566,15.627039,0.966738
35.252918,15.642251,0.941619
35.286270,15.659414,0.915748
35.319622,15.672028,0.914798
35.352974,15.685162,0.931628
35.386326,15.701949,0.957335
35.419678,15.719423,0.980834
35.453029,15.737702,0.993812
35.486381,15.755651,0.995443
35.519733,15.772383,0.985691
35.553085,15.786928,0.965690
35.586437,15.800983,0.939572
35.619789,15.819461,0.917946
35.653141,15.833834,0.918043
35.686492,15.846261,0.928288
35.719844,15.861572,0.946087
35.753196,15.878098,0.962000
35.786548,15.893378,0.968131
35.819900,15.908427,0.963161
35.853252,15.922507,0.947038
35.886604,15.935247,0.924007
35.919956,15.948148,0.906480
35.953307,15.961564,0.910620
35.986659,15.977060,0.930193
36.020011,15.995768,0.957840
36.053363,16.015488,0.984009
36.086715,16.035862,0.999976
36.120067,16.055754,1.004492
36.153419,16.074307,0.997577
36.186770,16.091355,0.979884
36.220122,16.108491,0.955348
36.253474,16.127607,0.927928
36.286826,16.140950,0.917627
36.320178,16.152776,0.926866
36.353530,16.167308,0.947389
36.386882,16.183200,0.967617
36.420233,16.200983,0.978944
36.453585,16.218737,0.979183
36.486937,16.234956,0.968298
36.520289,16.247657,0.950200
36.553641,16.261655,0.926858
36.586993,16.277209,0.912276
36.620345,16.289990,0.919286
36.653696,16.305227,0.938347
36.687048,16.321038,0.961807
36.720400,16.338260,0.980579
36.753752,16.356187,0.988338
36.787104,16.373138,0.984672
36.820456,16.388057,0.970331
36.853808,16.401430,0.949503
36.887160,16.417867,0.923962
36.920511,16.431653,0.915236
36.953863,16.443730,0.924612
36.987215,16.459491,0.945437
37.020567,16.475823,0.966419
37.053919,16.492765,0.978659
37.087271,16.509796,0.979707
37.120623,16.526137,0.969497
37.153974,16.541111,0.948327
37.187326,16.556943,0.920884
37.220678,16.570860,0.906656
37.254030,16.584421,0.916684
37.287382,16.601113,0.939890
37.320734,16.619096,0.968344
37.354086,16.639063,0.993070
37.387437,16.659569,1.006735
37.420789,16.679057,1.008942
37.454141,16.696768,0.999683
37.487493,16.713425,0.980248
37.520845,16.731060,0.954094
37.554197,16.749146,0.928250
37.587549,16.760693,0.925068
37.620901,16.772426,0.938758
37.654252,16.787148,0.960305
37.687604,16.803873,0.978499
37.720956,16.821672,0.985852
37.754308,16.838210,0.981729
37.787660,16.852021,0.967798
37.821012,16.864344,0.947713
37.854364,16.879007,0.922562
37.887715,16.890703,0.911434
37.921067,16.902243,0.920302
37.954419,16.917162,0.940569
37.987771,16.932407,0.964035
38.021123,16.949036,0.981881
38.054475,16.966356,0.988668
38.087827,16.982622,0.984035
38.121178,16.996723,0.968927
38.154530,17.009506,0.947582
38.187882,17.025295,0.922018
38.221234,17.038652,0.914832
38.254586,17.050288,0.924035
38.287938,17.065651,0.944202
38.321290,17.081285,0.964094
38.354641,17.097344,0.974999
38.387993,17.113538,0.974743
38.421345,17.129054,0.963242
38.454697,17.143413,0.941148
38.488049,17.158429,0.914085
38.521401,17.171745,0.905090
38.554753,17.185456,0.918083
38.588105,17.202751,0.943329
38.621456,17.221297,0.972873
38.654808,17.241613,0.997957
38.688160,17.262428,1.011939
38.721512,17.282275,1.014479
38.754864,17.300353,1.005570
38.788216,17.317589,0.985913
38.821568,17.336379,0.959261
38.854919,17.354320,0.931816
38.888271,17.364719,0.927557
38.921623,17.376385,0.942406
38.954975,17.391683,0.965070
38.988327,17.409570,0.983979
39.021679,17.427914,0.991825
39.055031,17.444853,0.988158
39.088382,17.459315,0.974285
39.121734,17.472136,0.954028
39.155086,17.487234,0.928452
39.188438,17.498721,0.912252
39.221790,17.509626,0.918321
39.255142,17.523064,0.936738
39.288494,17.537952,0.960437
39.321845,17.554185,0.980031
39.355197,17.571608,0.988733
39.388549,17.587771,0.985968
39.421901,17.601163,0.973446
39.455253,17.612707,0.954826
39.488605,17.627241,0.930475
39.521957,17.639247,0.914783
39.555309,17.649895,0.920657
39.588660,17.663927,0.939697
39.622012,17.679158,0.963480
39.655364,17.696158,0.982626
39.688716,17.713741,0.990719
39.722068,17.730236,0.987373
39.755420,17.744628,0.973369
39.788772,17.757369,0.952934
39.822123,17.773009,0.927592
39.855475,17.786346,0.916220
39.888827,17.797932,0.923736
39.922179,17.811770,0.942878
39.955531,17.827217,0.964868
39.988883,17.844728,0.980757
40.022235,17.862471,0.985489
40.055586,17.878865,0.978733
40.088938,17.892444,0.962849
40.122290,17.905422,0.940852
40.155642,17.921133,0.916150
40.188994,17.932976,0.908366
40.222346,17.944443,0.916383
40.255698,17.958468,0.935333
40.289049,17.973889,0.959787
40.322401,17.990554,0.980502
40.355753,18.007992,0.990237
40.389105,18.024426,0.988529
40.422457,18.038842,0.976006
40.455809,18.051341,0.956580
40.489161,18.066538,0.931403
40.522513,18.078706,0.912871
40.555864,18.089151,0.917021
40.589216,18.102772,0.935685
40.622568,18.118238,0.961015
40.655920,18.136003,0.983071
40.689272,18.154383,0.994119
40.722624,18.171581,0.993691
40.755976,18.186824,0.982233
40.789327,18.200018,0.963535
40.822679,18.215303,0.938855
40.856031,18.228933,0.918508
40.889383,18.239400,0.920672
40.922735,18.251965,0.937345
40.956087,18.266982,0.959765
40.989439,18.283795,0.977866
41.022790,18.301340,0.984982
41.056142,18.317506,0.980601
41.089494,18.330738,0.966880
41.122846,18.342698,0.947045
41.156198,18.357451,0.922304
41.189550,18.368849,0.910871
41.222902,18.379857,0.918253
41.256253,18.394341,0.937568
41.289605,18.409406,0.961293
41.322957,18.425975,0.980341
41.356309,18.443321,0.988380
41.389661,18.459603,0.984991
41.423013,18.473670,0.971111
41.456365,18.486054,0.950776
41.489717,18.501409,0.925260
41.523068,18.513342,0.909836
41.556420,18.524172,0.916584
41.589772,18.538514,0.936505
41.623124,18.554013,0.961524
41.656476,18.571340,0.982380
41.689828,18.589213,0.992181
41.723180,18.606039,0.990534
41.756531,18.620929,0.977933
41.789883,18.634140,0.958240
41.823235,18.649800,0.932706
41.856587,18.662421,0.913964
41.889939,18.673189,0.918400
41.923291,18.686449,0.937279
41.956643,18.702068,0.962148
41.989994,18.720049,0.983230
42.023346,18.738590,0.993256
42.056698,18.755715,0.991775
42.090050,18.770570,0.979759
42.123402,18.783617,0.961148
42.156754,18.798936,0.936818
42.190106,18.811827,0.919377
42.223457,18.822450,0.923448
42.256809,18.835263,0.940920
42.290161,18.850314,0.962166
42.323513,18.866997,0.977452
42.356865,18.884207,0.981697
42.390217,18.900004,0.974511
42.423569,18.912848,0.958718
42.456921,18.925877,0.937026
42.490272,18.940035,0.916005
42.523624,18.950851,0.912014
42.556976,18.962134,0.920127
42.590328,18.975782,0.937150
42.623680,18.990860,0.958602
42.657032,19.005127,0.975943
42.690384,19.020579,0.982522
42.723735,19.035446,0.977773
42.757087,19.048285,0.962530
42.790439,19.059569,0.941248
42.823791,19.073891,0.916374
42.857143,19.085754,0.910507
42.890495,19.097263,0.922357
42.923847,19.112934,0.944934
42.957198,19.129689,0.968152
42.990550,19.146277,0.982848
43.023902,19.163058,0.986357
43.057254,19.179157,0.978551
43.090606,19.193737,0.959607
43.123958,19.208177,0.933539
43.157310,19.225144,0.914676
43.190661,19.238408,0.920247
43.224013,19.253569,0.939757
43.257365,19.270309,0.964026
43.290717,19.288235,0.983538
43.324069,19.306546,0.992010
43.357421,19.324078,0.989064
43.390773,19.340068,0.974813
43.424125,19.355680,0.952794
43.457476,19.372826,0.926510
43.490828,19.385727,0.918590
43.524180,19.398520,0.931739
43.557532,19.414644,0.955241
43.590884,19.432657,0.977056
43.624236,19.451609,0.988402
43.657588,19.469953,0.988359
43.690939,19.486865,0.976935
43.724291,19.501687,0.956845
43.757643,19.518515,0.931054
43.790995,19.532272,0.912015
43.824347,19.543566,0.914121
43.857699,19.556937,0.931363
43.891051,19.572898,0.956587
43.924402,19.591021,0.978996
43.957754,19.610048,0.990575
43.991106,19.627864,0.990664
44.024458,19.643569,0.979934
44.057810,19.657128,0.962200
44.091162,19.673015,0.938462
44.124514,19.685542,0.916653
44.157865,19.695398,0.915381
44.191217,19.707466,0.930904
44.224569,19.722348,0.954860
44.257921,19.738862,0.976014
44.291273,19.756786,0.986498
44.324625,19.773599,0.985538
44.357977,19.787847,0.974398
44.391329,19.799936,0.956973
44.424680,19.814589,0.933696
44.458032,19.826354,0.917244
44.491384,19.836814,0.921776
44.524736,19.850179,0.939990
44.558088,19.865409,0.963961
44.591440,19.882849,0.984051
44.624792,19.900958,0.993105
44.658143,19.917742,0.990679
44.691495,19.932259,0.977735
44.724847,19.944886,0.958316
44.758199,19.959896,0.933368
44.791551,19.972810,0.917093
44.824903,19.983499,0.921511
44.858255,19.996394,0.939267
44.891606,20.011491,0.961912
44.924958,20.028307,0.979705
44.958310,20.045995,0.986527
44.991662,20.062227,0.981853
45.025014,20.075347,0.968034
45.058366,20.087166,0.948030
45.091718,20.101858,0.922774
45.125069,20.113331,0.910531
45.158421,20.124334,0.918906
45.191773,20.138613,0.939170
45.225125,20.153593,0.962933
45.258477,20.170315,0.981311
45.291829,20.187582,0.988588
45.325181,20.203678,0.984417
45.358533,20.217460,0.969960
45.391884,20.229909,0.949107
45.425236,20.245112,0.923056
45.458588,20.257701,0.913458
45.491940,20.269076,0.922822
45.525292,20.283879,0.943391
45.558644,20.299125,0.964377
45.591996,20.315375,0.977207
45.625347,20.331806,0.978864
45.658699,20.347356,0.969192
45.692051,20.360930,0.950103
45.725403,20.374867,0.926292
45.758755,20.389518,0.911957
45.792107,20.402143,0.918453
45.825459,20.417081,0.937522
45.858810,20.433045,0.962330
45.892162,20.451283,0.983718
45.925514,20.470092,0.994066
45.958866,20.487720,0.992927
45.992218,20.503360,0.980843
46.025570,20.517036,0.961625
46.058922,20.533010,0.936429
46.092273,20.547068,0.917137
46.125625,20.557891,0.918983
46.158977,20.570739,0.935667
46.192329,20.586026,0.959205
46.225681,20.603040,0.979081
46.259033,20.621243,0.988106
46.292385,20.638073,0.985636
46.325737,20.652013,0.973549
46.359088,20.664183,0.955360
46.392440,20.679013,0.931337
46.425792,20.689981,0.912053
46.459144,20.700147,0.915812
46.492496,20.713450,0.934164
46.525848,20.728533,0.959351
46.559200,20.745557,0.981263
46.592551,20.763610,0.992302
46.625903,20.780491,0.991875
46.659255,20.795242,0.980653
46.692607,20.807800,0.962546
46.725959,20.822678,0.938619
46.759311,20.835411,0.918286
46.792663,20.845629,0.920223
46.826014,20.858049,0.936943
46.859366,20.873019,0.960188
46.892718,20.889928,0.979708
46.926070,20.907657,0.988269
46.959422,20.923997,0.985333
46.992774,20.937606,0.972589
47.026126,20.949503,0.953737
47.059477,20.964141,0.929238
47.092829,20.975605,0.913981
47.126181,20.986127,0.919235
47.159533,20.999829,0.937706
47.192885,21.014867,0.961931
47.226237,21.031818,0.982392
47.259589,21.049717,0.991896
47.292941,21.066351,0.989930
47.326292,21.080664,0.977504
47.359644,21.092955,0.958603
47.392996,21.107696,0.934131
47.426348,21.119777,0.914854
47.459700,21.129595,0.916899
47.493052,21.142022,0.934439
47.526404,21.156967,0.959457
47.559755,21.174286,0.981300
47.593107,21.192582,0.992242
47.626459,21.209487,0.991685
47.659811,21.224018,0.980667
47.693163,21.236358,0.963065
47.726515,21.250985,0.939848
47.759867,21.262718,0.917790
47.793218,21.272113,0.916056
47.826570,21.283544,0.930210
47.859922,21.297673,0.952829
47.893274,21.313197,0.972739
47.926626,21.330215,0.982031
47.959978,21.346236,0.979918
47.993330,21.359307,0.968327
48.026681,21.370364,0.951051
48.060033,21.384217,0.928273
48.093385,21.395467,0.914708
48.126737,21.406101,0.919992
48.160089,21.420076,0.938126
48.193441,21.435308,0.961806
48.226793,21.452296,0.981620
48.260145,21.469935,0.990443
48.293496,21.486545,0.987828
48.326848,21.501113,0.974447
48.360200,21.513767,0.954397
48.393552,21.529202,0.928951
48.426904,21.541443,0.910880
48.460256,21.551518,0.913075
48.493608,21.564498,0.929887
48.526959,21.579432,0.954525
48.560311,21.596403,0.976422
48.593663,21.614346,0.987504
48.627015,21.631180,0.987124
48.660367,21.645798,0.976189
48.693719,21.658223,0.958580
48.727071,21.673214,0.934963
48.760422,21.684752,0.915045
48.793774,21.694479,0.916290
48.827126,21.707023,0.933267
48.860478,21.722029,0.958208
48.893830,21.739455,0.980412
48.927182,21.757823,0.991769
48.960534,21.774966,0.991650
48.993885,21.790000,0.980692
49.027237,21.802623,0.962747
49.060589,21.817414,0.938921
49.093941,21.830586,0.918955
49.127293,21.840897,0.920958
49.160645,21.853254,0.937343
49.193997,21.868070,0.959732
49.227349,21.884627,0.977996
49.260700,21.902077,0.985319
49.294052,21.918128,0.981152
49.327404,21.931127,0.967774
49.360756,21.942709,0.948308
49.394108,21.957197,0.923490
49.427460,21.968306,0.909555
49.460812,21.979024,0.915670
49.494163,21.993025,0.934330
49.527515,22.007915,0.958815
49.560867,22.024636,0.979761
49.594219,22.042335,0.989782
49.627571,22.058876,0.988349
49.660923,22.073136,0.976420
49.694275,22.085377,0.957888
49.727626,22.100261,0.933569
49.760978,22.111856,0.912744
49.794330,22.121644,0.913479
49.827682,22.134133,0.930404
49.861034,22.148970,0.955589
49.894386,22.165917,0.978038
49.927738,22.184184,0.989768
49.961089,22.201246,0.990028
49.994441,22.216022,0.979667
50.027793,22.228333,0.962497
50.061145,22.242953,0.939476
50.094497,22.255109,0.917644
50.127849,22.264865,0.916912
50.161201,22.276709,0.931842
50.194553,22.291162,0.954862
50.227904,22.307020,0.975003
50.261256,22.324285,0.984466
50.294608,22.340487,0.982506
50.327960,22.353918,0.970750
50.361312,22.365335,0.953138
50.394664,22.379605,0.929951
50.428016,22.390865,0.915262
50.461367,22.401280,0.920766
50.494719,22.415215,0.939651
50.528071,22.430560,0.964021
50.561423,22.448015,0.984500
50.594775,22.466107,0.993942
50.628127,22.483014,0.991925
50.661479,22.497872,0.979030
50.694830,22.510760,0.959242
50.728182,22.525857,0.933816
50.761534,22.539014,0.914132
50.794886,22.548898,0.914143
50.828238,22.560673,0.928961
50.861590,22.575092,0.951891
50.894942,22.590716,0.971929
50.928293,22.607752,0.981295
50.961645,22.623794,0.979259
50.994997,22.636785,0.967969
51.028349,22.648004,0.950660
51.061701,22.662041,0.927399
51.095053,22.672862,0.911716
51.128405,22.683262,0.917465
51.161757,22.697357,0.936668
51.195108,22.712915,0.961878
51.228460,22.730276,0.983560
51.261812,22.748351,0.994275
51.295164,22.765435,0.993549
51.328516,22.780671,0.981643
51.361868,22.793852,0.962143
51.395220,22.809169,0.936531
51.428571,22.823632,0.918835
51.461923,22.834675,0.923350
51.495275,22.847767,0.941411
51.528627,22.863123,0.962526
51.561979,22.880330,0.977162
51.595331,22.897738,0.980678
51.628683,22.913738,0.972800
51.662034,22.926823,0.956487
51.695386,22.940587,0.934306
51.728738,22.954476,0.915105
51.762090,22.965514,0.914486
51.795442,22.977911,0.927500
51.828794,22.992830,0.948677
51.862146,23.007593,0.967583
51.895497,23.023718,0.976216
51.928849,23.039560,0.973564
51.962201,23.053146,0.960847
51.995553,23.064615,0.942451
52.028905,23.078630,0.919689
52.062257,23.089710,0.910949
52.095609,23.101194,0.921435
52.128961,23.116868,0.943214
52.162312,23.133554,0.966606
52.195664,23.150206,0.982544
52.229016,23.167143,0.987352
52.262368,23.183504,0.980857
52.295720,23.198426,0.963073
52.329072,23.213837,0.937015
52.362424,23.229531,0.914914
52.395775,23.242370,0.918764
52.429127,23.257456,0.939140
52.462479,23.275195,0.966585
52.495831,23.294761,0.990945
52.529183,23.314929,1.004375
52.562535,23.334214,1.006350
52.595887,23.351843,0.996883
52.629238,23.368115,0.977060
52.662590,23.385230,0.950549
52.695942,23.403783,0.926412
52.729294,23.416054,0.925989
52.762646,23.428585,0.941355
52.795998,23.443694,0.964031
52.829350,23.461416,0.983195
52.862702,23.479782,0.991356
52.896053,23.496815,0.988020
52.929405,23.511574,0.974143
52.962757,23.524685,0.953582
52.996109,23.540229,0.927808
53.029461,23.552078,0.911663
53.062813,23.562915,0.915670
53.096165,23.576314,0.932930
53.129516,23.591137,0.956609
53.162868,23.607079,0.976788
53.196220,23.624414,0.986195
53.229572,23.640705,0.984180
53.262924,23.654292,0.972272
53.296276,23.666017,0.954100
53.329628,23.680581,0.930026
53.362979,23.691405,0.911891
53.396331,23.701520,0.916563
53.429683,23.715272,0.935602
53.463035,23.731011,0.961436
53.496387,23.748560,0.984063
53.529739,23.766837,0.995750
53.563091,23.784144,0.996002
53.596442,23.799667,0.984882
53.629794,23.813033,0.965439
53.663146,23.827929,0.939857
53.696498,23.843276,0.918101
53.729850,23.854328,0.919762
53.763202,23.866731,0.935824
53.796554,23.881354,0.958322
53.829906,23.898058,0.977085
53.863257,23.915602,0.984895
53.896609,23.931752,0.981209
53.929961,23.944934,0.968292
53.963313,23.956850,0.949217
53.996665,23.971466,0.924718
54.030017,23.982674,0.912326
54.063369,23.993467,0.919240
54.096720,24.007700,0.938189
54.130072,24.022652,0.961488
54.163424,24.038984,0.980074
54.196776,24.056267,0.987703
54.230128,24.072454,0.983900
54.263480,24.086267,0.969835
54.296832,24.098362,0.949516
54.330183,24.113539,0.924113
54.363535,24.125476,0.909678
54.396887,24.136398,0.916994
54.430239,24.150950,0.937211
54.463591,24.166453,0.961954
54.496943,24.183553,0.982039
54.530295,24.201191,0.991062
54.563646,24.217845,0.988652
54.596998,24.232597,0.975293
54.630350,24.245787,0.954918
54.663702,24.261599,0.928966
54.697054,24.274212,0.912911
54.730406,24.285303,0.919642
54.763758,24.299356,0.939701
54.797110,24.315215,0.964330
54.830461,24.333192,0.984352
54.863813,24.351524,0.993244
54.897165,24.368611,0.990656
54.930517,24.383607,0.977337
54.963869,24.397057,0.957259
54.997221,24.412910,0.931398
55.030573,24.426554,0.917873
55.063924,24.437837,0.924876
55.097276,24.451364,0.944138
55.130628,24.466868,0.964690
55.163980,24.484034,0.977378
55.197332,24.501402,0.978950
55.230684,24.517270,0.969324
55.264036,24.529964,0.951979
55.297387,24.544251,0.929053
55.330739,24.557118,0.911233
55.364091,24.568495,0.912876
55.397443,24.581741,0.928532
55.430795,24.596813,0.952345
55.464147,24.613327,0.973659
55.497499,24.631452,0.984459
55.530850,24.648641,0.983840
55.564202,24.663397,0.972870
55.597554,24.675646,0.955493
55.630906,24.690751,0.932205
55.664258,24.702470,0.912785
55.697610,24.712731,0.914627
55.730962,24.726165,0.931791
55.764314,24.741489,0.956650
55.797665,24.758738,0.978771
55.831017,24.776951,0.990099
55.864369,24.794159,0.989986
55.897721,24.809449,0.978832
55.931073,24.822450,0.960475
55.964425,24.837736,0.936264
55.997777,24.851074,0.916899
56.031128,24.861800,0.919655
56.064480,24.874676,0.936859
56.097832,24.889987,0.960413
56.131184,24.907256,0.980200
56.164536,24.925405,0.989039
56.197888,24.942132,0.986368
56.231240,24.956113,0.973907
56.264591,24.968406,0.955468
56.297943,24.983500,0.931370
56.331295,24.995685,0.917031
56.364647,25.006600,0.922839
56.397999,25.019902,0.941333
56.431351,25.035191,0.963866
56.464703,25.052274,0.981060
56.498054,25.069950,0.987201
56.531406,25.086256,0.981843
56.564758,25.099785,0.966973
56.598110,25.112145,0.946080
56.631462,25.127329,0.920365
56.664814,25.138708,0.907560
56.698166,25.148741,0.910913
56.731518,25.160560,0.924266
56.764869,25.175293,0.945192
56.798221,25.189692,0.964039
56.831573,25.204518,0.972764
56.864925,25.219266,0.970362
56.898277,25.232848,0.956803
56.931629,25.243791,0.935901
56.964981,25.257710,0.914276
56.998332,25.271060,0.912765
57.031684,25.283470,0.925127
57.065036,25.299590,0.947277
57.098388,25.316281,0.968438
57.131740,25.332977,0.980092
57.165092,25.349648,0.980497
57.198444,25.365461,0.969612
57.231795,25.379477,0.948620
57.265147,25.393980,0.922883
57.298499,25.409913,0.910207
57.331851,25.423365,0.918958
57.365203,25.439760,0.940023
57.398555,25.457026,0.965014
57.431907,25.475356,0.984808
57.465258,25.494103,0.993551
57.498610,25.512123,0.990881
57.531962,25.528602,0.976855
57.565314,25.544529,0.954301
57.598666,25.562307,0.926570
57.632018,25.575262,0.915192
57.665370,25.587953,0.927006
57.698722,25.603423,0.950405
57.732073,25.621118,0.975273
57.765425,25.640761,0.992886
57.798777,25.660309,0.999212
57.832129,25.678510,0.994043
57.865481,25.694811,0.978031
57.898833,25.710552,0.955143
57.932185,25.728278,0.927350
57.965536,25.740960,0.912331
57.998888,25.751748,0.917344
58.032240,25.765099,0.934859
58.065592,25.779821,0.957847
58.098944,25.795936,0.976804
58.132296,25.813276,0.984885
58.165648,25.829371,0.981510
58.198999,25.842433,0.968927
58.232351,25.854139,0.950102
58.265703,25.868700,0.925414
58.299055,25.880210,0.912059
58.332407,25.891209,0.919792
58.365759,25.905865,0.939930
58.399111,25.921384,0.964307
58.432462,25.938468,0.983876
58.465814,25.956210,0.992407
58.499166,25.972962,0.989516
58.532518,25.987758,0.975683
58.565870,26.000885,0.954923
58.599222,26.016660,0.928868
58.632574,26.030484,0.917071
58.665926,26.042026,0.924784
58.699277,26.056369,0.944471
58.732629,26.072248,0.964763
58.765981,26.089466,0.976656
58.799333,26.106570,0.977592
58.832685,26.122540,0.967156
58.866037,26.135703,0.947981
58.899389,26.149151,0.923944
58.932740,26.164989,0.908456
58.966092,26.178198,0.915398
58.999444,26.193171,0.934511
59.032796,26.208897,0.959676
59.066148,26.226971,0.981522
59.099500,26.245899,0.992416
59.132852,26.263638,0.991827
59.166203,26.279318,0.980364
59.199555,26.292996,0.961803
59.232907,26.309058,0.937220
59.266259,26.322242,0.916160
59.299611,26.332360,0.915736
59.332963,26.344919,0.932065
59.366315,26.360060,0.956594
59.399666,26.377133,0.978237
59.433018,26.395438,0.989125
59.466370,26.412546,0.988545
59.499722,26.427291,0.977466
59.533074,26.439731,0.959757
59.566426,26.454664,0.936225
59.599778,26.466609,0.915931
59.633130,26.476858,0.917977
59.666481,26.489372,0.935026
59.699833,26.504369,0.959214
59.733185,26.521251,0.980051
59.766537,26.539244,0.990033
59.799889,26.555913,0.988532
59.833241,26.570026,0.976849
59.866593,26.582083,0.958797
59.899944,26.596790,0.935089
59.933296,26.609038,0.919188
59.966648,26.619677,0.923644
60.000000,26.632612,0.941119
