t,x,y
31.050584,34.503144,0.924125
31.083936,34.531567,0.923112
31.117287,34.562980,0.923951
31.150639,34.595427,0.922952
31.183991,34.628473,0.919640
31.217343,34.662767,0.914876
31.250695,34.699004,0.908881
31.284047,34.735859,0.900948
31.317399,34.771923,0.891793
31.350750,34.808941,0.885239
31.384102,34.851478,0.882235
31.417454,34.898046,0.887762
31.450806,34.948794,0.898308
31.484158,34.996460,0.909732
31.517510,35.035845,0.919634
31.550862,35.070607,0.923413
31.584213,35.104025,0.921106
31.617565,35.138978,0.920327
31.650917,35.175954,0.922363
31.684269,35.213227,0.919489
31.717621,35.252897,0.914175
31.750973,35.283221,0.906951
31.784325,35.310872,0.896720
31.817676,35.340771,0.883782
31.851028,35.375787,0.871408
31.884380,35.414365,0.861493
31.917732,35.452532,0.864036
31.951084,35.494155,0.875465
31.984436,35.544415,0.889076
32.017788,35.600933,0.900253
32.051140,35.644205,0.909894
32.084491,35.674919,0.916823
32.117843,35.704741,0.919996
32.151195,35.734078,0.922073
32.184547,35.763543,0.922484
32.217899,35.796564,0.923377
32.251251,35.829605,0.922300
32.284603,35.863391,0.919002
32.317954,35.897188,0.913739
32.351306,35.932266,0.907578
32.384658,35.970345,0.899266
32.418010,36.007500,0.888794
32.451362,36.044488,0.881646
32.484714,36.086277,0.879684
32.518066,36.132467,0.885781
32.551417,36.185820,0.896350
32.584769,36.233286,0.908117
32.618121,36.270081,0.917926
32.651473,36.306538,0.921200
32.684825,36.340068,0.919590
32.718177,36.373566,0.919448
32.751529,36.411103,0.921513
32.784880,36.449244,0.921128
32.818232,36.489678,0.918972
32.851584,36.523081,0.910858
32.884936,36.552128,0.898846
32.918288,36.583707,0.889084
32.951640,36.616424,0.880040
32.984992,36.654940,0.870971
33.018344,36.697434,0.868488
33.051695,36.740747,0.877406
33.085047,36.789822,0.889589
33.118399,36.845523,0.899619
33.151751,36.893495,0.908719
33.185103,36.929203,0.916885
33.218455,36.962449,0.922510
33.251807,36.992941,0.922836
33.285158,37.022635,0.923412
33.318510,37.055726,0.924407
33.351862,37.088566,0.922334
33.385214,37.122174,0.918355
33.418566,37.158636,0.913193
33.451918,37.198111,0.905681
33.485270,37.233818,0.896178
33.518621,37.268616,0.886417
33.551973,37.306623,0.878946
33.585325,37.348635,0.873405
33.618677,37.393615,0.877797
33.652029,37.445681,0.888111
33.685381,37.497264,0.899063
33.718733,37.536875,0.910981
33.752084,37.572918,0.916738
33.785436,37.605412,0.917104
33.818788,37.637216,0.917764
33.852140,37.674154,0.920774
33.885492,37.712142,0.922787
33.918844,37.749356,0.918531
33.952196,37.787997,0.913808
33.985548,37.821137,0.905459
34.018899,37.851250,0.894853
34.052251,37.882388,0.885292
34.085603,37.917446,0.875478
34.118955,37.957465,0.867622
34.152307,37.998869,0.871269
34.185659,38.044127,0.884198
34.219011,38.097198,0.896499
34.252362,38.150605,0.905884
34.285714,38.189566,0.916318
34.319066,38.221407,0.925902
34.352418,38.252348,0.928662
34.385770,38.280100,0.925078
34.419122,38.309015,0.926458
34.452474,38.342294,0.927604
34.485825,38.374237,0.924946
34.519177,38.406901,0.920600
34.552529,38.439996,0.915406
34.585881,38.469242,0.909410
34.619233,38.500085,0.903842
34.652585,38.534758,0.897357
34.685937,38.572113,0.892078
34.719288,38.615187,0.889036
34.752640,38.661597,0.892911
34.785992,38.701675,0.901736
34.819344,38.742217,0.912315
34.852696,38.781348,0.920665
34.886048,38.812417,0.922720
34.919400,38.842171,0.920035
34.952752,38.875054,0.923368
34.986103,38.909658,0.925753
35.019455,38.944498,0.921655
35.052807,38.981258,0.918136
35.086159,39.012784,0.910222
35.119511,39.039910,0.900332
35.152863,39.068741,0.893521
35.186215,39.103927,0.886928
35.219566,39.145842,0.880099
35.252918,39.187935,0.882510
35.286270,39.230602,0.895212
35.319622,39.281003,0.906331
35.352974,39.334241,0.912805
35.386326,39.373214,0.919846
35.419678,39.403069,0.927203
35.453029,39.434465,0.927435
35.486381,39.463770,0.926494
35.519733,39.492996,0.926820
35.553085,39.524628,0.924661
35.586437,39.557317,0.922132
35.619789,39.591123,0.916715
35.653141,39.627440,0.910862
35.686492,39.658508,0.902444
35.719844,39.690774,0.895171
35.753196,39.727257,0.887812
35.786548,39.766584,0.881198
35.819900,39.810975,0.878061
35.853252,39.859230,0.886736
35.886604,39.912019,0.898467
35.919956,39.958930,0.912407
35.953307,39.994766,0.922615
35.986659,40.026293,0.925571
36.020011,40.058081,0.921714
36.053363,40.091702,0.923195
36.086715,40.126793,0.926811
36.120067,40.161127,0.923130
36.153419,40.197810,0.920015
36.186770,40.226778,0.915008
36.220122,40.253040,0.906869
36.253474,40.280143,0.897114
36.286826,40.311617,0.887734
36.320178,40.349261,0.880016
36.353530,40.388619,0.879767
36.386882,40.429142,0.890251
36.420233,40.476867,0.902395
36.453585,40.530329,0.911317
36.486937,40.572400,0.916198
36.520289,40.601896,0.921211
36.553641,40.633239,0.923682
36.586993,40.662567,0.925415
36.620345,40.692124,0.925515
36.653696,40.725451,0.924899
36.687048,40.757990,0.923077
36.720400,40.790534,0.918668
36.753752,40.825477,0.912953
36.787104,40.862510,0.906018
36.820456,40.895861,0.897814
36.853808,40.931010,0.889317
36.887160,40.969377,0.882268
36.920511,41.013072,0.877948
36.953863,41.061568,0.885059
36.987215,41.114777,0.896914
37.020567,41.161911,0.910267
37.053919,41.199256,0.921049
37.087271,41.233060,0.924783
37.120623,41.265671,0.921533
37.153974,41.299266,0.919802
37.187326,41.334897,0.923156
37.220678,41.370600,0.921826
37.254030,41.409251,0.917538
37.287382,41.439950,0.909606
37.320734,41.468089,0.899823
37.354086,41.497478,0.890228
37.387437,41.528341,0.880182
37.420789,41.564412,0.871524
37.454141,41.601895,0.873267
37.487493,41.642518,0.884777
37.520845,41.690613,0.897508
37.554197,41.744559,0.906414
37.587549,41.785254,0.911811
37.620901,41.814549,0.917967
37.654252,41.846529,0.924051
37.687604,41.875483,0.926588
37.720956,41.902838,0.926218
37.754308,41.933515,0.927245
37.787660,41.964501,0.926160
37.821012,41.995634,0.923182
37.854364,42.028437,0.918762
37.887715,42.062651,0.913264
37.921067,42.094150,0.906771
37.954419,42.127346,0.899117
37.987771,42.162531,0.893270
38.021123,42.202946,0.892172
38.054475,42.248438,0.894614
38.087827,42.288045,0.901817
38.121178,42.328463,0.906911
38.154530,42.370299,0.913207
38.187882,42.406163,0.920419
38.221234,42.437654,0.923327
38.254586,42.470149,0.919667
38.287938,42.506115,0.919118
38.321290,42.542989,0.916490
38.354641,42.577670,0.908490
38.387993,42.607800,0.899693
38.421345,42.636533,0.890114
38.454697,42.667675,0.878997
38.488049,42.704145,0.868018
38.521401,42.743111,0.861132
38.554753,42.782969,0.865424
38.588105,42.826660,0.876327
38.621456,42.879152,0.888921
38.654808,42.933425,0.898592
38.688160,42.972880,0.909371
38.721512,43.005055,0.919632
38.754864,43.036800,0.922968
38.788216,43.065560,0.921500
38.821568,43.094128,0.923400
38.854919,43.125394,0.924112
38.888271,43.156733,0.923090
38.921623,43.188791,0.919537
38.954975,43.223953,0.914877
38.988327,43.260944,0.908652
39.021679,43.296212,0.901313
39.055031,43.331934,0.894298
39.088382,43.368941,0.889044
39.121734,43.411404,0.884944
39.155086,43.457726,0.889171
39.188438,43.500115,0.900358
39.221790,43.543825,0.909992
39.255142,43.582384,0.916828
39.288494,43.614795,0.917664
39.321845,43.646002,0.918502
39.355197,43.679810,0.921922
39.388549,43.714512,0.922533
39.421901,43.750277,0.920542
39.455253,43.787152,0.913518
39.488605,43.819822,0.906117
39.521957,43.848909,0.899191
39.555309,43.878976,0.889183
39.588660,43.912558,0.877964
39.622012,43.951713,0.868756
39.655364,43.990650,0.869723
39.688716,44.032666,0.880983
39.722068,44.082870,0.893425
39.755420,44.138963,0.902917
39.788772,44.182257,0.910695
39.822123,44.213276,0.918254
39.855475,44.243988,0.921729
39.888827,44.272880,0.922472
39.922179,44.302369,0.923166
39.955531,44.335825,0.923099
39.988883,44.368742,0.921680
40.022235,44.402104,0.917946
40.055586,44.437203,0.912160
40.088938,44.474851,0.905638
40.122290,44.513264,0.897026
40.155642,44.550524,0.888536
40.188994,44.589095,0.882540
40.222346,44.632986,0.878649
40.255698,44.681904,0.884347
40.289049,44.735066,0.895389
40.322401,44.781325,0.909199
40.355753,44.818623,0.920328
40.389105,44.852722,0.924042
40.422457,44.885381,0.920770
40.455809,44.919081,0.918711
40.489161,44.954984,0.922002
40.522513,44.991083,0.920365
40.555864,45.030273,0.916054
40.589216,45.061871,0.908406
40.622568,45.089094,0.897664
40.655920,45.117588,0.886673
40.689272,45.151792,0.877568
40.722624,45.191619,0.868090
40.755976,45.230777,0.867721
40.789327,45.272532,0.879207
40.822679,45.322126,0.892958
40.856031,45.378676,0.903848
40.889383,45.423311,0.911536
40.922735,45.455052,0.917641
40.956087,45.487048,0.923099
40.989439,45.518477,0.924169
41.022790,45.548818,0.924269
41.056142,45.582388,0.924429
41.089494,45.615696,0.922187
41.122846,45.649361,0.918038
41.156198,45.686837,0.912841
41.189550,45.725789,0.905870
41.222902,45.760575,0.897599
41.256253,45.796589,0.889316
41.289605,45.835225,0.881892
41.322957,45.879307,0.876687
41.356309,45.928101,0.882790
41.389661,45.981395,0.894204
41.423013,46.029366,0.907912
41.456365,46.067267,0.920205
41.489717,46.101223,0.924813
41.523068,46.134130,0.921688
41.556420,46.167570,0.920832
41.589772,46.203405,0.923474
41.623124,46.239167,0.922541
41.656476,46.278216,0.919613
41.689828,46.310247,0.912518
41.723180,46.338826,0.902108
41.756531,46.368291,0.891917
41.789883,46.400930,0.881905
41.823235,46.439536,0.872238
41.856587,46.479426,0.870950
41.889939,46.521181,0.880966
41.923291,46.569980,0.893647
41.956643,46.625361,0.903944
41.989994,46.671128,0.910225
42.023346,46.704941,0.916427
42.056698,46.738620,0.923063
42.090050,46.769806,0.925115
42.123402,46.800174,0.924727
42.156754,46.833343,0.925106
42.190106,46.866334,0.923457
42.223457,46.900356,0.919749
42.256809,46.935161,0.914328
42.290161,46.971976,0.907100
42.323513,47.007212,0.897479
42.356865,47.041880,0.887823
42.390217,47.078833,0.879894
42.423569,47.121235,0.874896
42.456921,47.166979,0.880997
42.490272,47.219406,0.892647
42.523624,47.269768,0.902532
42.556976,47.308030,0.911296
42.590328,47.344408,0.916381
42.623680,47.378800,0.918548
42.657032,47.412697,0.919321
42.690384,47.449934,0.921608
42.723735,47.488114,0.921421
42.757087,47.528168,0.919293
42.790439,47.563117,0.911564
42.823791,47.592865,0.901110
42.857143,47.623866,0.891715
42.890495,47.656637,0.881952
42.923847,47.695279,0.871929
42.957198,47.737856,0.867201
42.990550,47.780509,0.875049
43.023902,47.828440,0.887501
43.057254,47.884220,0.898282
43.090606,47.935900,0.907872
43.123958,47.973367,0.917947
43.157310,48.007136,0.925190
43.190661,48.039615,0.924839
43.224013,48.069387,0.924594
43.257365,48.100237,0.925479
43.290717,48.131719,0.922395
43.324069,48.165543,0.919594
43.357421,48.201083,0.913890
43.390773,48.240400,0.907605
43.424125,48.273473,0.898352
43.457476,48.306905,0.890090
43.490828,48.344973,0.883468
43.524180,48.386076,0.876530
43.557532,48.429462,0.877821
43.590884,48.479515,0.887235
43.624236,48.533838,0.896249
43.657588,48.576349,0.907785
43.690939,48.611609,0.918038
43.724291,48.648162,0.921249
43.757643,48.682090,0.919229
43.790995,48.717319,0.921779
43.824347,48.755467,0.923594
43.857699,48.794160,0.920610
43.891051,48.832942,0.915937
43.924402,48.863602,0.908811
43.957754,48.891769,0.898949
43.991106,48.921675,0.887736
44.024458,48.956735,0.878489
44.057810,48.997642,0.871511
44.091162,49.038424,0.873758
44.124514,49.082164,0.885015
44.157865,49.134412,0.896145
44.191217,49.189777,0.904871
44.224569,49.232461,0.914139
44.257921,49.266726,0.922954
44.291273,49.298360,0.926012
44.324625,49.327634,0.923672
44.357977,49.358450,0.924605
44.391329,49.392011,0.924485
44.424680,49.425383,0.921369
44.458032,49.459596,0.917167
44.491384,49.496943,0.911191
44.524736,49.532689,0.903526
44.558088,49.566014,0.896455
44.591440,49.603305,0.889619
44.624792,49.643705,0.882655
44.658143,49.688981,0.879149
44.691495,49.737944,0.888222
44.724847,49.790545,0.899759
44.758199,49.838638,0.913473
44.791551,49.876433,0.924683
44.824903,49.909105,0.927750
44.858255,49.942262,0.923423
44.891606,49.977054,0.923825
44.924958,50.011606,0.925823
44.958310,50.046675,0.922119
44.991662,50.084682,0.917556
45.025014,50.113245,0.911492
45.058366,50.139671,0.900940
45.091718,50.169486,0.890767
45.125069,50.204028,0.881805
45.158421,50.244389,0.874812
45.191773,50.284612,0.877139
45.225125,50.327442,0.888026
45.258477,50.378711,0.899511
45.291829,50.434393,0.907779
45.325181,50.475922,0.915887
45.358533,50.507781,0.922221
45.391884,50.538235,0.923920
45.425236,50.568913,0.924102
45.458588,50.600731,0.924060
45.491940,50.632721,0.923019
45.525292,50.666867,0.920885
45.558644,50.702376,0.915722
45.591996,50.739520,0.909476
45.625347,50.776764,0.900996
45.658699,50.811473,0.892243
45.692051,50.849304,0.884233
45.725403,50.890041,0.876579
45.758755,50.934545,0.874404
45.792107,50.983590,0.885629
45.825459,51.037795,0.897645
45.858810,51.085041,0.909610
45.892162,51.121061,0.920042
45.925514,51.156724,0.923220
45.958866,51.190273,0.920795
45.992218,51.225009,0.922159
46.025570,51.262980,0.924339
46.058922,51.300768,0.922543
46.092273,51.340460,0.917131
46.125625,51.372192,0.909232
46.158977,51.400520,0.900840
46.192329,51.430301,0.891106
46.225681,51.464769,0.881072
46.259033,51.505201,0.872636
46.292385,51.545844,0.872803
46.325737,51.588669,0.883225
46.359088,51.639571,0.895404
46.392440,51.696780,0.905041
46.425792,51.741568,0.913802
46.459144,51.774112,0.919827
46.492496,51.805448,0.920844
46.525848,51.835584,0.922152
46.559200,51.866735,0.922633
46.592551,51.900764,0.922290
46.625903,51.936081,0.919987
46.659255,51.972194,0.915259
46.692607,52.010540,0.908428
46.725959,52.050918,0.899720
46.759311,52.088810,0.889774
46.792663,52.127165,0.880623
46.826014,52.167982,0.872140
46.859366,52.211851,0.871808
46.892718,52.262484,0.881640
46.926070,52.319199,0.890621
46.959422,52.365844,0.902387
46.992774,52.401436,0.914578
47.026126,52.439111,0.920163
47.059477,52.474541,0.917687
47.092829,52.508837,0.916819
47.126181,52.546978,0.921262
47.159533,52.585682,0.919781
47.192885,52.627122,0.915269
47.226237,52.660490,0.908736
47.259589,52.688227,0.898531
47.292941,52.717413,0.885833
47.326292,52.752378,0.875258
47.359644,52.791948,0.866371
47.392996,52.831440,0.865845
47.426348,52.872899,0.875115
47.459700,52.921754,0.888979
47.493052,52.976759,0.900805
47.526404,53.019560,0.910351
47.559755,53.049664,0.917197
47.593107,53.079131,0.920908
47.626459,53.107721,0.921065
47.659811,53.136327,0.922191
47.693163,53.168338,0.923370
47.726515,53.200206,0.922835
47.759867,53.233442,0.919933
47.793218,53.267790,0.914729
47.826570,53.303833,0.909255
47.859922,53.341754,0.901804
47.893274,53.378320,0.893492
47.926626,53.415456,0.888150
47.959978,53.458481,0.885488
47.993330,53.505141,0.889906
48.026681,53.552829,0.899253
48.060033,53.599287,0.907003
48.093385,53.639002,0.915311
48.126737,53.675819,0.919976
48.160089,53.710554,0.919719
48.193441,53.746004,0.918659
48.226793,53.783755,0.920112
48.260145,53.821502,0.915562
48.293496,53.861671,0.909238
48.326848,53.897076,0.902651
48.360200,53.927272,0.892865
48.393552,53.957829,0.880592
48.426904,53.994494,0.868062
48.460256,54.035096,0.857900
48.493608,54.075121,0.859161
48.526959,54.118161,0.868940
48.560311,54.168895,0.880887
48.593663,54.224536,0.892333
48.627015,54.268475,0.904879
48.660367,54.302976,0.914813
48.693719,54.334340,0.918177
48.727071,54.363084,0.919947
48.760422,54.393386,0.921527
48.793774,54.423468,0.921456
48.827126,54.456321,0.921088
48.860478,54.491603,0.918301
48.893830,54.527016,0.913779
48.927182,54.563010,0.907413
48.960534,54.602348,0.899572
48.993885,54.640779,0.890638
49.027237,54.678022,0.884070
49.060589,54.721090,0.878737
49.093941,54.768035,0.881695
49.127293,54.818695,0.892828
49.160645,54.865330,0.905493
49.193997,54.901992,0.916771
49.227349,54.935100,0.921151
49.260700,54.966672,0.919628
49.294052,54.997120,0.919246
49.327404,55.032142,0.922298
49.360756,55.068003,0.923258
49.394108,55.104385,0.920157
49.427460,55.139880,0.914264
49.460812,55.166379,0.906977
49.494163,55.193471,0.897990
49.527515,55.224521,0.888833
49.560867,55.261168,0.879533
49.594219,55.300964,0.876100
49.627571,55.341007,0.884551
49.660923,55.387009,0.896812
49.694275,55.439777,0.906594
49.727626,55.485997,0.911027
49.760978,55.519552,0.917054
49.794330,55.551718,0.924282
49.827682,55.580982,0.925049
49.861034,55.610201,0.924850
49.894386,55.642206,0.925760
49.927738,55.672674,0.923637
49.961089,55.704214,0.919486
49.994441,55.738623,0.914588
50.027793,55.775833,0.907517
50.061145,55.807945,0.899299
50.094497,55.840521,0.891156
50.127849,55.877365,0.883923
50.161201,55.917767,0.877063
50.194553,55.960353,0.878803
50.227904,56.009979,0.889118
50.261256,56.061551,0.899477
50.294608,56.101585,0.909061
50.327960,56.136627,0.915988
50.361312,56.170782,0.919324
50.394664,56.203950,0.921049
50.428016,56.239737,0.923764
50.461367,56.276099,0.924314
50.494719,56.313598,0.922562
50.528071,56.351081,0.917792
50.561423,56.380614,0.909860
50.594775,56.408526,0.900803
50.628127,56.438416,0.891862
50.661479,56.473452,0.883189
50.694830,56.514770,0.877231
50.728182,56.555589,0.881788
50.761534,56.598924,0.894144
50.794886,56.650903,0.904362
50.828238,56.704606,0.911759
50.861590,56.745369,0.920050
50.894942,56.779454,0.926956
50.928293,56.811488,0.926614
50.961645,56.842096,0.926754
50.994997,56.873613,0.926329
51.028349,56.905511,0.924598
51.061701,56.939068,0.920625
51.095053,56.974030,0.915068
51.128405,57.009957,0.907776
51.161757,57.041307,0.899101
51.195108,57.074090,0.890333
51.228460,57.111855,0.881704
51.261812,57.153168,0.874304
51.295164,57.197028,0.873941
51.328516,57.246217,0.885181
51.361868,57.301593,0.896229
51.395220,57.350326,0.908692
51.428571,57.386100,0.919753
51.461923,57.420998,0.923111
51.495275,57.454513,0.920151
51.528627,57.489628,0.922170
51.561979,57.527875,0.924714
51.595331,57.566115,0.922493
51.628683,57.604729,0.917310
51.662034,57.633933,0.909500
51.695386,57.661334,0.900764
51.728738,57.691293,0.892023
51.762090,57.725407,0.881995
51.795442,57.765441,0.873164
51.828794,57.805267,0.871261
51.862146,57.847596,0.880536
51.895497,57.896746,0.894757
51.928849,57.951445,0.905715
51.962201,57.994353,0.913840
51.995553,58.024039,0.920154
52.028905,58.054293,0.922313
52.062257,58.082875,0.923604
52.095609,58.112554,0.923539
52.128961,58.146107,0.924268
52.162312,58.178694,0.923270
52.195664,58.211777,0.919514
52.229016,58.246464,0.913888
52.262368,58.283568,0.907510
52.295720,58.319299,0.900065
52.329072,58.355020,0.892138
52.362424,58.393335,0.886015
52.395775,58.437586,0.882424
52.429127,58.486244,0.889662
52.462479,58.537851,0.900684
52.495831,58.583615,0.911607
52.529183,58.620799,0.918293
52.562535,58.653553,0.918645
52.595887,58.685546,0.918989
52.629238,58.720578,0.921306
52.662590,58.757304,0.921577
52.695942,58.794823,0.919584
52.729294,58.833992,0.913456
52.762646,58.864884,0.904763
52.795998,58.893803,0.895902
52.829350,58.924554,0.885689
52.862702,58.960512,0.875059
52.896053,58.999709,0.867121
52.929405,59.039843,0.870121
52.962757,59.082801,0.880712
52.996109,59.134722,0.893249
53.029461,59.190006,0.902990
53.062813,59.230802,0.913789
53.096165,59.262864,0.922672
53.129516,59.294344,0.924764
53.162868,59.324112,0.922052
53.196220,59.353899,0.923652
53.229572,59.385882,0.924069
53.262924,59.417983,0.922145
53.296276,59.450678,0.917835
53.329628,59.486949,0.912105
53.362979,59.524942,0.905100
53.396331,59.558566,0.897998
53.429683,59.594028,0.891198
53.463035,59.632764,0.884324
53.496387,59.677611,0.880243
53.529739,59.725692,0.888129
53.563091,59.775810,0.899702
53.596442,59.823118,0.910398
53.629794,59.861150,0.920731
53.663146,59.895583,0.925136
53.696498,59.929120,0.922879
53.729850,59.963198,0.919509
53.763202,59.999875,0.921552
53.796554,60.038402,0.920968
53.829906,60.076892,0.916262
53.863257,60.108059,0.909981
53.896609,60.137066,0.898075
53.929961,60.166953,0.884768
53.963313,60.201312,0.874671
53.996665,60.241823,0.866159
54.030017,60.281989,0.865695
54.063369,60.324732,0.876349
54.096720,60.375269,0.889985
54.130072,60.431789,0.900816
54.163424,60.475339,0.910350
54.196776,60.506389,0.917033
54.230128,60.536235,0.920750
54.263480,60.565572,0.922248
54.296832,60.595637,0.922000
54.330183,60.629697,0.923418
54.363535,60.663705,0.921722
54.396887,60.697887,0.918440
54.430239,60.732649,0.913339
54.463591,60.769111,0.906785
54.496943,60.807897,0.897915
54.530295,60.846013,0.888395
54.563646,60.884531,0.881907
54.596998,60.927288,0.879760
54.630350,60.974791,0.887393
54.663702,61.027905,0.898339
54.697054,61.075920,0.910502
54.730406,61.113840,0.920927
54.763758,61.149056,0.924084
54.797110,61.182570,0.920775
54.830461,61.217263,0.921073
54.863813,61.254780,0.923090
54.897165,61.292074,0.920963
54.930517,61.331811,0.916061
54.963869,61.362419,0.908018
54.997221,61.389619,0.897014
55.030573,61.419531,0.886150
55.063924,61.454414,0.875473
55.097276,61.493996,0.865808
55.130628,61.533186,0.866123
55.163980,61.575101,0.876600
55.197332,61.625265,0.889696
55.230684,61.681259,0.900549
55.264036,61.724425,0.910477
55.297387,61.755591,0.917805
55.330739,61.785034,0.920044
55.364091,61.812289,0.921655
55.397443,61.840787,0.922813
55.430795,61.873881,0.924241
55.464147,61.906995,0.922739
55.497499,61.940745,0.919696
55.530850,61.976036,0.915227
55.564202,62.012099,0.908812
55.597554,62.049964,0.900183
55.630906,62.086674,0.890766
55.664258,62.123749,0.885220
55.697610,62.166964,0.882923
55.730962,62.215331,0.889006
55.764314,62.266270,0.898777
55.797665,62.310528,0.908123
55.831017,62.347820,0.916478
55.864369,62.383069,0.919901
55.897721,62.416653,0.920473
55.931073,62.451829,0.921754
55.964425,62.487796,0.921947
55.997777,62.524970,0.919230
56.031128,62.564966,0.914560
56.064480,62.596270,0.906553
56.097832,62.624281,0.895681
56.131184,62.654003,0.883779
56.164536,62.689120,0.872726
56.197888,62.728578,0.864434
56.231240,62.767939,0.866799
56.264591,62.810590,0.876944
56.297943,62.861618,0.888695
56.331295,62.916785,0.898524
56.364647,62.958622,0.907878
56.397999,62.988475,0.916408
56.431351,63.018310,0.919539
56.464703,63.045292,0.921165
56.498054,63.074114,0.922308
56.531406,63.106075,0.924098
56.564758,63.137898,0.923433
56.598110,63.170654,0.920616
56.631462,63.204072,0.915691
56.664814,63.238743,0.910098
56.698166,63.274819,0.902353
56.731518,63.310121,0.893474
56.764869,63.345973,0.887028
56.798221,63.387829,0.884104
56.831573,63.434546,0.891095
56.864925,63.482224,0.901217
56.898277,63.525380,0.907798
56.931629,63.561522,0.914731
56.964981,63.595858,0.919422
56.998332,63.628821,0.920456
57.031684,63.662493,0.921419
57.065036,63.698622,0.923096
57.098388,63.734653,0.920716
57.131740,63.774062,0.917609
57.165092,63.805022,0.909929
57.198444,63.832787,0.899649
57.231795,63.862646,0.889461
57.265147,63.896743,0.880287
57.298499,63.936564,0.870836
57.331851,63.976585,0.870232
57.365203,64.019005,0.880887
57.398555,64.069647,0.893309
57.431907,64.126652,0.903315
57.465258,64.171843,0.911843
57.498610,64.203508,0.918405
57.531962,64.234397,0.921036
57.565314,64.264707,0.922634
57.598666,64.294344,0.923331
57.632018,64.328040,0.923399
57.665370,64.362576,0.921053
57.698722,64.397774,0.916733
57.732073,64.435862,0.910675
57.765425,64.475514,0.903070
57.798777,64.513888,0.893707
57.832129,64.551889,0.882637
57.865481,64.591963,0.874681
57.898833,64.635373,0.873517
57.932185,64.685323,0.881865
57.965536,64.740545,0.892903
57.998888,64.787049,0.907258
58.032240,64.822354,0.918909
58.065592,64.856379,0.922719
58.098944,64.889294,0.919454
58.132296,64.923485,0.921804
58.165648,64.960234,0.926191
58.198999,64.995861,0.923392
58.232351,65.035208,0.921628
58.265703,65.065441,0.916487
58.299055,65.091294,0.906957
58.332407,65.119385,0.897427
58.365759,65.152407,0.890494
58.399111,65.190538,0.883590
58.432462,65.231558,0.880592
58.465814,65.272960,0.889737
58.499166,65.321972,0.902944
58.532518,65.377149,0.912100
58.565870,65.420763,0.918064
58.599222,65.451148,0.922904
58.632574,65.481768,0.924163
58.665926,65.511306,0.925438
58.699277,65.541436,0.925167
58.732629,65.575647,0.923570
58.765981,65.609940,0.921384
58.799333,65.643615,0.916302
58.832685,65.680434,0.909988
58.866037,65.718215,0.901571
58.899389,65.752535,0.892267
58.932740,65.789815,0.882629
58.966092,65.829890,0.874701
58.999444,65.872870,0.874231
59.032796,65.922638,0.882284
59.066148,65.977767,0.892671
59.099500,66.023013,0.906028
59.132852,66.059052,0.916941
59.166203,66.093696,0.920424
59.199555,66.126565,0.919061
59.232907,66.161547,0.922283
59.266259,66.198617,0.924995
59.299611,66.235420,0.924616
59.332963,66.273967,0.921385
59.366315,66.307284,0.915278
59.399666,66.335250,0.909056
59.433018,66.363119,0.899592
59.466370,66.395196,0.888954
59.499722,66.432813,0.879767
59.533074,66.473415,0.877316
59.566426,66.514462,0.886866
59.599778,66.561558,0.900033
59.633130,66.614919,0.909564
59.666481,66.659998,0.914841
59.699833,66.692957,0.920216
59.733185,66.725609,0.925675
59.766537,66.755399,0.925654
59.799889,66.784282,0.925203
59.833241,66.816244,0.924506
59.866593,66.848106,0.921930
59.899944,66.880724,0.917308
59.933296,66.917841,0.911981
59.966648,66.955181,0.904673
60.000000,66.988356,0.896162
